Vertices;Comparacoes;Tempo(seg);;;;;;;;;
2491;12405180;0.00;;;;;;;;;
2492;12415144;0.00;;;;;;;;;
2493;12425112;0.00;;;;;;;;;
2494;12435084;0.00;;;;;;;;;
2495;12445060;0.00;;;;;;;;;
2496;12455040;0.00;;;;;;;;;
2497;12465024;0.00;;;;;;;;;
2498;12475012;0.00;;;;;;;;;
2499;12485004;0.00;;;;;;;;;
2500;12495000;0.00;;;;;;;;;
2501;12505000;0.00;;;;;;;;;
2502;12515004;0.00;;;;;;;;;
2503;12525012;0.00;;;;;;;;;
2504;12535024;0.00;;;;;;;;;
2505;12545040;0.00;;;;;;;;;
2506;12555060;0.00;;;;;;;;;
2507;12565084;0.00;;;;;;;;;
2508;12575112;0.00;;;;;;;;;
2509;12585144;0.00;;;;;;;;;
2510;12595180;0.00;;;;;;;;;
2511;12605220;0.00;;;;;;;;;
2512;12615264;0.00;;;;;;;;;
2513;12625312;0.00;;;;;;;;;
2514;12635364;0.00;;;;;;;;;
2515;12645420;0.00;;;;;;;;;
2516;12655480;0.00;;;;;;;;;
2517;12665544;0.00;;;;;;;;;
2518;12675612;0.00;;;;;;;;;
2519;12685684;0.00;;;;;;;;;
2520;12695760;0.00;;;;;;;;;
2521;12705840;0.00;;;;;;;;;
2522;12715924;0.00;;;;;;;;;
2523;12726012;0.00;;;;;;;;;
2524;12736104;0.00;;;;;;;;;
2525;12746200;0.00;;;;;;;;;
2526;12756300;0.00;;;;;;;;;
2527;12766404;0.00;;;;;;;;;
2528;12776512;0.00;;;;;;;;;
2529;12786624;0.00;;;;;;;;;
2530;12796740;0.00;;;;;;;;;
2531;12806860;0.00;;;;;;;;;
2532;12816984;0.00;;;;;;;;;
2533;12827112;0.00;;;;;;;;;
2534;12837244;0.00;;;;;;;;;
2535;12847380;0.00;;;;;;;;;
2536;12857520;0.00;;;;;;;;;
2537;12867664;0.00;;;;;;;;;
2538;12877812;0.00;;;;;;;;;
2539;12887964;0.00;;;;;;;;;
2540;12898120;0.00;;;;;;;;;
2541;12908280;0.00;;;;;;;;;
2542;12918444;0.00;;;;;;;;;
2543;12928612;0.00;;;;;;;;;
2544;12938784;0.00;;;;;;;;;
2545;12948960;0.00;;;;;;;;;
2546;12959140;0.00;;;;;;;;;
2547;12969324;0.00;;;;;;;;;
2548;12979512;0.00;;;;;;;;;
2549;12989704;0.00;;;;;;;;;
2550;12999900;0.00;;;;;;;;;
2551;13010100;0.00;;;;;;;;;
2552;13020304;0.00;;;;;;;;;
2553;13030512;0.00;;;;;;;;;
2554;13040724;0.00;;;;;;;;;
2555;13050940;0.00;;;;;;;;;
2556;13061160;0.00;;;;;;;;;
2557;13071384;0.00;;;;;;;;;
2558;13081612;0.00;;;;;;;;;
2559;13091844;0.00;;;;;;;;;
2560;13102080;0.00;;;;;;;;;
2561;13112320;0.00;;;;;;;;;
2562;13122564;0.00;;;;;;;;;
2563;13132812;0.00;;;;;;;;;
2564;13143064;0.00;;;;;;;;;
2565;13153320;0.00;;;;;;;;;
2566;13163580;0.00;;;;;;;;;
2567;13173844;0.00;;;;;;;;;
2568;13184112;0.00;;;;;;;;;
2569;13194384;0.00;;;;;;;;;
2570;13204660;0.00;;;;;;;;;
2571;13214940;0.00;;;;;;;;;
2572;13225224;0.00;;;;;;;;;
2573;13235512;0.00;;;;;;;;;
2574;13245804;0.00;;;;;;;;;
2575;13256100;0.00;;;;;;;;;
2576;13266400;0.00;;;;;;;;;
2577;13276704;0.00;;;;;;;;;
2578;13287012;0.00;;;;;;;;;
2579;13297324;0.00;;;;;;;;;
2580;13307640;0.00;;;;;;;;;
2581;13317960;0.00;;;;;;;;;
2582;13328284;0.00;;;;;;;;;
2583;13338612;0.00;;;;;;;;;
2584;13348944;0.00;;;;;;;;;
2585;13359280;0.00;;;;;;;;;
2586;13369620;0.00;;;;;;;;;
2587;13379964;0.00;;;;;;;;;
2588;13390312;0.00;;;;;;;;;
2589;13400664;0.00;;;;;;;;;
2590;13411020;0.00;;;;;;;;;
2591;13421380;1.00;;;;;;;;;
2592;13431744;0.00;;;;;;;;;
2593;13442112;0.00;;;;;;;;;
2594;13452484;0.00;;;;;;;;;
2595;13462860;0.00;;;;;;;;;
2596;13473240;0.00;;;;;;;;;
2597;13483624;0.00;;;;;;;;;
2598;13494012;0.00;;;;;;;;;
2599;13504404;0.00;;;;;;;;;
2600;13514800;0.00;;;;;;;;;
2601;13525200;0.00;;;;;;;;;
2602;13535604;0.00;;;;;;;;;
2603;13546012;0.00;;;;;;;;;
2604;13556424;0.00;;;;;;;;;
2605;13566840;0.00;;;;;;;;;
2606;13577260;0.00;;;;;;;;;
2607;13587684;0.00;;;;;;;;;
2608;13598112;0.00;;;;;;;;;
2609;13608544;0.00;;;;;;;;;
2610;13618980;0.00;;;;;;;;;
2611;13629420;0.00;;;;;;;;;
2612;13639864;0.00;;;;;;;;;
2613;13650312;0.00;;;;;;;;;
2614;13660764;0.00;;;;;;;;;
2615;13671220;0.00;;;;;;;;;
2616;13681680;0.00;;;;;;;;;
2617;13692144;0.00;;;;;;;;;
2618;13702612;0.00;;;;;;;;;
2619;13713084;0.00;;;;;;;;;
2620;13723560;0.00;;;;;;;;;
2621;13734040;0.00;;;;;;;;;
2622;13744524;0.00;;;;;;;;;
2623;13755012;0.00;;;;;;;;;
2624;13765504;0.00;;;;;;;;;
2625;13776000;0.00;;;;;;;;;
2626;13786500;0.00;;;;;;;;;
2627;13797004;0.00;;;;;;;;;
2628;13807512;0.00;;;;;;;;;
2629;13818024;0.00;;;;;;;;;
2630;13828540;0.00;;;;;;;;;
2631;13839060;0.00;;;;;;;;;
2632;13849584;0.00;;;;;;;;;
2633;13860112;0.00;;;;;;;;;
2634;13870644;0.00;;;;;;;;;
2635;13881180;0.00;;;;;;;;;
2636;13891720;0.00;;;;;;;;;
2637;13902264;0.00;;;;;;;;;
2638;13912812;0.00;;;;;;;;;
2639;13923364;1.00;;;;;;;;;
2640;13933920;0.00;;;;;;;;;
2641;13944480;0.00;;;;;;;;;
2642;13955044;0.00;;;;;;;;;
2643;13965612;0.00;;;;;;;;;
2644;13976184;0.00;;;;;;;;;
2645;13986760;0.00;;;;;;;;;
2646;13997340;0.00;;;;;;;;;
2647;14007924;0.00;;;;;;;;;
2648;14018512;0.00;;;;;;;;;
2649;14029104;0.00;;;;;;;;;
2650;14039700;0.00;;;;;;;;;
2651;14050300;0.00;;;;;;;;;
2652;14060904;0.00;;;;;;;;;
2653;14071512;0.00;;;;;;;;;
2654;14082124;0.00;;;;;;;;;
2655;14092740;0.00;;;;;;;;;
2656;14103360;0.00;;;;;;;;;
2657;14113984;0.00;;;;;;;;;
2658;14124612;0.00;;;;;;;;;
2659;14135244;0.00;;;;;;;;;
2660;14145880;0.00;;;;;;;;;
2661;14156520;0.00;;;;;;;;;
2662;14167164;0.00;;;;;;;;;
2663;14177812;0.00;;;;;;;;;
2664;14188464;0.00;;;;;;;;;
2665;14199120;0.00;;;;;;;;;
2666;14209780;0.00;;;;;;;;;
2667;14220444;0.00;;;;;;;;;
2668;14231112;0.00;;;;;;;;;
2669;14241784;0.00;;;;;;;;;
2670;14252460;0.00;;;;;;;;;
2671;14263140;0.00;;;;;;;;;
2672;14273824;0.00;;;;;;;;;
2673;14284512;0.00;;;;;;;;;
2674;14295204;0.00;;;;;;;;;
2675;14305900;1.00;;;;;;;;;
2676;14316600;0.00;;;;;;;;;
2677;14327304;0.00;;;;;;;;;
2678;14338012;0.00;;;;;;;;;
2679;14348724;0.00;;;;;;;;;
2680;14359440;0.00;;;;;;;;;
2681;14370160;0.00;;;;;;;;;
2682;14380884;0.00;;;;;;;;;
2683;14391612;0.00;;;;;;;;;
2684;14402344;0.00;;;;;;;;;
2685;14413080;0.00;;;;;;;;;
2686;14423820;0.00;;;;;;;;;
2687;14434564;0.00;;;;;;;;;
2688;14445312;0.00;;;;;;;;;
2689;14456064;0.00;;;;;;;;;
2690;14466820;0.00;;;;;;;;;
2691;14477580;0.00;;;;;;;;;
2692;14488344;0.00;;;;;;;;;
2693;14499112;0.00;;;;;;;;;
2694;14509884;1.00;;;;;;;;;
2695;14520660;0.00;;;;;;;;;
2696;14531440;0.00;;;;;;;;;
2697;14542224;0.00;;;;;;;;;
2698;14553012;0.00;;;;;;;;;
2699;14563804;0.00;;;;;;;;;
2700;14574600;0.00;;;;;;;;;
2701;14585400;0.00;;;;;;;;;
2702;14596204;0.00;;;;;;;;;
2703;14607012;0.00;;;;;;;;;
2704;14617824;0.00;;;;;;;;;
2705;14628640;0.00;;;;;;;;;
2706;14639460;0.00;;;;;;;;;
2707;14650284;0.00;;;;;;;;;
2708;14661112;0.00;;;;;;;;;
2709;14671944;0.00;;;;;;;;;
2710;14682780;0.00;;;;;;;;;
2711;14693620;0.00;;;;;;;;;
2712;14704464;0.00;;;;;;;;;
2713;14715312;0.00;;;;;;;;;
2714;14726164;0.00;;;;;;;;;
2715;14737020;0.00;;;;;;;;;
2716;14747880;0.00;;;;;;;;;
2717;14758744;0.00;;;;;;;;;
2718;14769612;0.00;;;;;;;;;
2719;14780484;0.00;;;;;;;;;
2720;14791360;0.00;;;;;;;;;
2721;14802240;0.00;;;;;;;;;
2722;14813124;1.00;;;;;;;;;
2723;14824012;0.00;;;;;;;;;
2724;14834904;0.00;;;;;;;;;
2725;14845800;0.00;;;;;;;;;
2726;14856700;0.00;;;;;;;;;
2727;14867604;0.00;;;;;;;;;
2728;14878512;0.00;;;;;;;;;
2729;14889424;0.00;;;;;;;;;
2730;14900340;0.00;;;;;;;;;
2731;14911260;0.00;;;;;;;;;
2732;14922184;0.00;;;;;;;;;
2733;14933112;0.00;;;;;;;;;
2734;14944044;0.00;;;;;;;;;
2735;14954980;0.00;;;;;;;;;
2736;14965920;0.00;;;;;;;;;
2737;14976864;0.00;;;;;;;;;
2738;14987812;0.00;;;;;;;;;
2739;14998764;0.00;;;;;;;;;
2740;15009720;0.00;;;;;;;;;
2741;15020680;0.00;;;;;;;;;
2742;15031644;0.00;;;;;;;;;
2743;15042612;0.00;;;;;;;;;
2744;15053584;0.00;;;;;;;;;
2745;15064560;0.00;;;;;;;;;
2746;15075540;0.00;;;;;;;;;
2747;15086524;0.00;;;;;;;;;
2748;15097512;0.00;;;;;;;;;
2749;15108504;1.00;;;;;;;;;
2750;15119500;0.00;;;;;;;;;
2751;15130500;0.00;;;;;;;;;
2752;15141504;0.00;;;;;;;;;
2753;15152512;0.00;;;;;;;;;
2754;15163524;0.00;;;;;;;;;
2755;15174540;0.00;;;;;;;;;
2756;15185560;0.00;;;;;;;;;
2757;15196584;0.00;;;;;;;;;
2758;15207612;0.00;;;;;;;;;
2759;15218644;0.00;;;;;;;;;
2760;15229680;0.00;;;;;;;;;
2761;15240720;0.00;;;;;;;;;
2762;15251764;0.00;;;;;;;;;
2763;15262812;0.00;;;;;;;;;
2764;15273864;0.00;;;;;;;;;
2765;15284920;0.00;;;;;;;;;
2766;15295980;0.00;;;;;;;;;
2767;15307044;0.00;;;;;;;;;
2768;15318112;0.00;;;;;;;;;
2769;15329184;0.00;;;;;;;;;
2770;15340260;0.00;;;;;;;;;
2771;15351340;0.00;;;;;;;;;
2772;15362424;0.00;;;;;;;;;
2773;15373512;0.00;;;;;;;;;
2774;15384604;0.00;;;;;;;;;
2775;15395700;0.00;;;;;;;;;
2776;15406800;0.00;;;;;;;;;
2777;15417904;0.00;;;;;;;;;
2778;15429012;0.00;;;;;;;;;
2779;15440124;0.00;;;;;;;;;
2780;15451240;0.00;;;;;;;;;
2781;15462360;0.00;;;;;;;;;
2782;15473484;0.00;;;;;;;;;
2783;15484612;0.00;;;;;;;;;
2784;15495744;0.00;;;;;;;;;
2785;15506880;1.00;;;;;;;;;
2786;15518020;0.00;;;;;;;;;
2787;15529164;0.00;;;;;;;;;
2788;15540312;0.00;;;;;;;;;
2789;15551464;0.00;;;;;;;;;
2790;15562620;0.00;;;;;;;;;
2791;15573780;0.00;;;;;;;;;
2792;15584944;0.00;;;;;;;;;
2793;15596112;0.00;;;;;;;;;
2794;15607284;0.00;;;;;;;;;
2795;15618460;0.00;;;;;;;;;
2796;15629640;0.00;;;;;;;;;
2797;15640824;0.00;;;;;;;;;
2798;15652012;0.00;;;;;;;;;
2799;15663204;0.00;;;;;;;;;
2800;15674400;0.00;;;;;;;;;
2801;15685600;0.00;;;;;;;;;
2802;15696804;0.00;;;;;;;;;
2803;15708012;0.00;;;;;;;;;
2804;15719224;0.00;;;;;;;;;
2805;15730440;0.00;;;;;;;;;
2806;15741660;0.00;;;;;;;;;
2807;15752884;0.00;;;;;;;;;
2808;15764112;0.00;;;;;;;;;
2809;15775344;0.00;;;;;;;;;
2810;15786580;0.00;;;;;;;;;
2811;15797820;0.00;;;;;;;;;
2812;15809064;0.00;;;;;;;;;
2813;15820312;0.00;;;;;;;;;
2814;15831564;0.00;;;;;;;;;
2815;15842820;0.00;;;;;;;;;
2816;15854080;0.00;;;;;;;;;
2817;15865344;0.00;;;;;;;;;
2818;15876612;0.00;;;;;;;;;
2819;15887884;0.00;;;;;;;;;
2820;15899160;0.00;;;;;;;;;
2821;15910440;0.00;;;;;;;;;
2822;15921724;0.00;;;;;;;;;
2823;15933012;0.00;;;;;;;;;
2824;15944304;0.00;;;;;;;;;
2825;15955600;0.00;;;;;;;;;
2826;15966900;0.00;;;;;;;;;
2827;15978204;0.00;;;;;;;;;
2828;15989512;0.00;;;;;;;;;
2829;16000824;0.00;;;;;;;;;
2830;16012140;0.00;;;;;;;;;
2831;16023460;0.00;;;;;;;;;
2832;16034784;0.00;;;;;;;;;
2833;16046112;0.00;;;;;;;;;
2834;16057444;0.00;;;;;;;;;
2835;16068780;0.00;;;;;;;;;
2836;16080120;0.00;;;;;;;;;
2837;16091464;0.00;;;;;;;;;
2838;16102812;0.00;;;;;;;;;
2839;16114164;0.00;;;;;;;;;
2840;16125520;0.00;;;;;;;;;
2841;16136880;0.00;;;;;;;;;
2842;16148244;0.00;;;;;;;;;
2843;16159612;0.00;;;;;;;;;
2844;16170984;0.00;;;;;;;;;
2845;16182360;1.00;;;;;;;;;
2846;16193740;0.00;;;;;;;;;
2847;16205124;0.00;;;;;;;;;
2848;16216512;0.00;;;;;;;;;
2849;16227904;0.00;;;;;;;;;
2850;16239300;0.00;;;;;;;;;
2851;16250700;0.00;;;;;;;;;
2852;16262104;0.00;;;;;;;;;
2853;16273512;0.00;;;;;;;;;
2854;16284924;0.00;;;;;;;;;
2855;16296340;0.00;;;;;;;;;
2856;16307760;0.00;;;;;;;;;
2857;16319184;0.00;;;;;;;;;
2858;16330612;0.00;;;;;;;;;
2859;16342044;0.00;;;;;;;;;
2860;16353480;0.00;;;;;;;;;
2861;16364920;0.00;;;;;;;;;
2862;16376364;1.00;;;;;;;;;
2863;16387812;0.00;;;;;;;;;
2864;16399264;0.00;;;;;;;;;
2865;16410720;0.00;;;;;;;;;
2866;16422180;0.00;;;;;;;;;
2867;16433644;0.00;;;;;;;;;
2868;16445112;0.00;;;;;;;;;
2869;16456584;0.00;;;;;;;;;
2870;16468060;0.00;;;;;;;;;
2871;16479540;0.00;;;;;;;;;
2872;16491024;0.00;;;;;;;;;
2873;16502512;0.00;;;;;;;;;
2874;16514004;0.00;;;;;;;;;
2875;16525500;0.00;;;;;;;;;
2876;16537000;0.00;;;;;;;;;
2877;16548504;0.00;;;;;;;;;
2878;16560012;0.00;;;;;;;;;
2879;16571524;0.00;;;;;;;;;
2880;16583040;0.00;;;;;;;;;
2881;16594560;0.00;;;;;;;;;
2882;16606084;0.00;;;;;;;;;
2883;16617612;0.00;;;;;;;;;
2884;16629144;0.00;;;;;;;;;
2885;16640680;0.00;;;;;;;;;
2886;16652220;0.00;;;;;;;;;
2887;16663764;1.00;;;;;;;;;
2888;16675312;0.00;;;;;;;;;
2889;16686864;0.00;;;;;;;;;
2890;16698420;0.00;;;;;;;;;
2891;16709980;0.00;;;;;;;;;
2892;16721544;0.00;;;;;;;;;
2893;16733112;0.00;;;;;;;;;
2894;16744684;0.00;;;;;;;;;
2895;16756260;0.00;;;;;;;;;
2896;16767840;0.00;;;;;;;;;
2897;16779424;0.00;;;;;;;;;
2898;16791012;0.00;;;;;;;;;
2899;16802604;0.00;;;;;;;;;
2900;16814200;0.00;;;;;;;;;
2901;16825800;0.00;;;;;;;;;
2902;16837404;0.00;;;;;;;;;
2903;16849012;0.00;;;;;;;;;
2904;16860624;0.00;;;;;;;;;
2905;16872240;0.00;;;;;;;;;
2906;16883860;0.00;;;;;;;;;
2907;16895484;0.00;;;;;;;;;
2908;16907112;0.00;;;;;;;;;
2909;16918744;0.00;;;;;;;;;
2910;16930380;0.00;;;;;;;;;
2911;16942020;0.00;;;;;;;;;
2912;16953664;0.00;;;;;;;;;
2913;16965312;0.00;;;;;;;;;
2914;16976964;0.00;;;;;;;;;
2915;16988620;0.00;;;;;;;;;
2916;17000280;0.00;;;;;;;;;
2917;17011944;0.00;;;;;;;;;
2918;17023612;0.00;;;;;;;;;
2919;17035284;0.00;;;;;;;;;
2920;17046960;0.00;;;;;;;;;
2921;17058640;0.00;;;;;;;;;
2922;17070324;0.00;;;;;;;;;
2923;17082012;0.00;;;;;;;;;
2924;17093704;0.00;;;;;;;;;
2925;17105400;0.00;;;;;;;;;
2926;17117100;0.00;;;;;;;;;
2927;17128804;0.00;;;;;;;;;
2928;17140512;0.00;;;;;;;;;
2929;17152224;0.00;;;;;;;;;
2930;17163940;0.00;;;;;;;;;
2931;17175660;0.00;;;;;;;;;
2932;17187384;0.00;;;;;;;;;
2933;17199112;0.00;;;;;;;;;
2934;17210844;0.00;;;;;;;;;
2935;17222580;1.00;;;;;;;;;
2936;17234320;0.00;;;;;;;;;
2937;17246064;0.00;;;;;;;;;
2938;17257812;0.00;;;;;;;;;
2939;17269564;0.00;;;;;;;;;
2940;17281320;0.00;;;;;;;;;
2941;17293080;0.00;;;;;;;;;
2942;17304844;0.00;;;;;;;;;
2943;17316612;0.00;;;;;;;;;
2944;17328384;0.00;;;;;;;;;
2945;17340160;0.00;;;;;;;;;
2946;17351940;0.00;;;;;;;;;
2947;17363724;0.00;;;;;;;;;
2948;17375512;0.00;;;;;;;;;
2949;17387304;0.00;;;;;;;;;
2950;17399100;0.00;;;;;;;;;
2951;17410900;0.00;;;;;;;;;
2952;17422704;0.00;;;;;;;;;
2953;17434512;0.00;;;;;;;;;
2954;17446324;0.00;;;;;;;;;
2955;17458140;0.00;;;;;;;;;
2956;17469960;0.00;;;;;;;;;
2957;17481784;0.00;;;;;;;;;
2958;17493612;0.00;;;;;;;;;
2959;17505444;0.00;;;;;;;;;
2960;17517280;0.00;;;;;;;;;
2961;17529120;0.00;;;;;;;;;
2962;17540964;0.00;;;;;;;;;
2963;17552812;0.00;;;;;;;;;
2964;17564664;0.00;;;;;;;;;
2965;17576520;0.00;;;;;;;;;
2966;17588380;0.00;;;;;;;;;
2967;17600244;0.00;;;;;;;;;
2968;17612112;0.00;;;;;;;;;
2969;17623984;0.00;;;;;;;;;
2970;17635860;0.00;;;;;;;;;
2971;17647740;0.00;;;;;;;;;
2972;17659624;0.00;;;;;;;;;
2973;17671512;0.00;;;;;;;;;
2974;17683404;0.00;;;;;;;;;
2975;17695300;0.00;;;;;;;;;
2976;17707200;0.00;;;;;;;;;
2977;17719104;0.00;;;;;;;;;
2978;17731012;0.00;;;;;;;;;
2979;17742924;0.00;;;;;;;;;
2980;17754840;0.00;;;;;;;;;
2981;17766760;0.00;;;;;;;;;
2982;17778684;0.00;;;;;;;;;
2983;17790612;0.00;;;;;;;;;
2984;17802544;0.00;;;;;;;;;
2985;17814480;0.00;;;;;;;;;
2986;17826420;0.00;;;;;;;;;
2987;17838364;0.00;;;;;;;;;
2988;17850312;0.00;;;;;;;;;
2989;17862264;1.00;;;;;;;;;
2990;17874220;0.00;;;;;;;;;
2991;17886180;0.00;;;;;;;;;
2992;17898144;0.00;;;;;;;;;
2993;17910112;0.00;;;;;;;;;
2994;17922084;0.00;;;;;;;;;
2995;17934060;0.00;;;;;;;;;
2996;17946040;0.00;;;;;;;;;
2997;17958024;0.00;;;;;;;;;
2998;17970012;0.00;;;;;;;;;
2999;17982004;0.00;;;;;;;;;
3000;17994000;0.00;;;;;;;;;
3001;18006000;0.00;;;;;;;;;
3002;18018004;0.00;;;;;;;;;
3003;18030012;0.00;;;;;;;;;
3004;18042024;0.00;;;;;;;;;
3005;18054040;0.00;;;;;;;;;
3006;18066060;0.00;;;;;;;;;
3007;18078084;0.00;;;;;;;;;
3008;18090112;0.00;;;;;;;;;
3009;18102144;0.00;;;;;;;;;
3010;18114180;0.00;;;;;;;;;
3011;18126220;0.00;;;;;;;;;
3012;18138264;0.00;;;;;;;;;
3013;18150312;0.00;;;;;;;;;
3014;18162364;0.00;;;;;;;;;
3015;18174420;0.00;;;;;;;;;
3016;18186480;0.00;;;;;;;;;
3017;18198544;0.00;;;;;;;;;
3018;18210612;0.00;;;;;;;;;
3019;18222684;0.00;;;;;;;;;
3020;18234760;0.00;;;;;;;;;
3021;18246840;0.00;;;;;;;;;
3022;18258924;0.00;;;;;;;;;
3023;18271012;0.00;;;;;;;;;
3024;18283104;0.00;;;;;;;;;
3025;18295200;0.00;;;;;;;;;
3026;18307300;0.00;;;;;;;;;
3027;18319404;0.00;;;;;;;;;
3028;18331512;0.00;;;;;;;;;
3029;18343624;0.00;;;;;;;;;
3030;18355740;0.00;;;;;;;;;
3031;18367860;0.00;;;;;;;;;
3032;18379984;0.00;;;;;;;;;
3033;18392112;0.00;;;;;;;;;
3034;18404244;0.00;;;;;;;;;
3035;18416380;0.00;;;;;;;;;
3036;18428520;0.00;;;;;;;;;
3037;18440664;0.00;;;;;;;;;
3038;18452812;0.00;;;;;;;;;
3039;18464964;0.00;;;;;;;;;
3040;18477120;0.00;;;;;;;;;
3041;18489280;1.00;;;;;;;;;
3042;18501444;0.00;;;;;;;;;
3043;18513612;0.00;;;;;;;;;
3044;18525784;0.00;;;;;;;;;
3045;18537960;0.00;;;;;;;;;
3046;18550140;0.00;;;;;;;;;
3047;18562324;0.00;;;;;;;;;
3048;18574512;0.00;;;;;;;;;
3049;18586704;0.00;;;;;;;;;
3050;18598900;0.00;;;;;;;;;
3051;18611100;0.00;;;;;;;;;
3052;18623304;0.00;;;;;;;;;
3053;18635512;0.00;;;;;;;;;
3054;18647724;0.00;;;;;;;;;
3055;18659940;0.00;;;;;;;;;
3056;18672160;0.00;;;;;;;;;
3057;18684384;0.00;;;;;;;;;
3058;18696612;0.00;;;;;;;;;
3059;18708844;0.00;;;;;;;;;
3060;18721080;0.00;;;;;;;;;
3061;18733320;0.00;;;;;;;;;
3062;18745564;0.00;;;;;;;;;
3063;18757812;0.00;;;;;;;;;
3064;18770064;0.00;;;;;;;;;
3065;18782320;0.00;;;;;;;;;
3066;18794580;0.00;;;;;;;;;
3067;18806844;0.00;;;;;;;;;
3068;18819112;0.00;;;;;;;;;
3069;18831384;0.00;;;;;;;;;
3070;18843660;1.00;;;;;;;;;
3071;18855940;0.00;;;;;;;;;
3072;18868224;0.00;;;;;;;;;
3073;18880512;0.00;;;;;;;;;
3074;18892804;0.00;;;;;;;;;
3075;18905100;0.00;;;;;;;;;
3076;18917400;0.00;;;;;;;;;
3077;18929704;0.00;;;;;;;;;
3078;18942012;0.00;;;;;;;;;
3079;18954324;0.00;;;;;;;;;
3080;18966640;0.00;;;;;;;;;
3081;18978960;0.00;;;;;;;;;
3082;18991284;0.00;;;;;;;;;
3083;19003612;0.00;;;;;;;;;
3084;19015944;0.00;;;;;;;;;
3085;19028280;0.00;;;;;;;;;
3086;19040620;0.00;;;;;;;;;
3087;19052964;0.00;;;;;;;;;
3088;19065312;0.00;;;;;;;;;
3089;19077664;0.00;;;;;;;;;
3090;19090020;0.00;;;;;;;;;
3091;19102380;1.00;;;;;;;;;
3092;19114744;0.00;;;;;;;;;
3093;19127112;0.00;;;;;;;;;
3094;19139484;0.00;;;;;;;;;
3095;19151860;0.00;;;;;;;;;
3096;19164240;0.00;;;;;;;;;
3097;19176624;0.00;;;;;;;;;
3098;19189012;0.00;;;;;;;;;
3099;19201404;0.00;;;;;;;;;
3100;19213800;0.00;;;;;;;;;
3101;19226200;0.00;;;;;;;;;
3102;19238604;0.00;;;;;;;;;
3103;19251012;0.00;;;;;;;;;
3104;19263424;0.00;;;;;;;;;
3105;19275840;0.00;;;;;;;;;
3106;19288260;0.00;;;;;;;;;
3107;19300684;0.00;;;;;;;;;
3108;19313112;0.00;;;;;;;;;
3109;19325544;0.00;;;;;;;;;
3110;19337980;0.00;;;;;;;;;
3111;19350420;0.00;;;;;;;;;
3112;19362864;0.00;;;;;;;;;
3113;19375312;0.00;;;;;;;;;
3114;19387764;0.00;;;;;;;;;
3115;19400220;0.00;;;;;;;;;
3116;19412680;0.00;;;;;;;;;
3117;19425144;0.00;;;;;;;;;
3118;19437612;0.00;;;;;;;;;
3119;19450084;0.00;;;;;;;;;
3120;19462560;0.00;;;;;;;;;
3121;19475040;0.00;;;;;;;;;
3122;19487524;0.00;;;;;;;;;
3123;19500012;0.00;;;;;;;;;
3124;19512504;0.00;;;;;;;;;
3125;19525000;0.00;;;;;;;;;
3126;19537500;0.00;;;;;;;;;
3127;19550004;0.00;;;;;;;;;
3128;19562512;0.00;;;;;;;;;
3129;19575024;0.00;;;;;;;;;
3130;19587540;0.00;;;;;;;;;
3131;19600060;0.00;;;;;;;;;
3132;19612584;0.00;;;;;;;;;
3133;19625112;0.00;;;;;;;;;
3134;19637644;0.00;;;;;;;;;
3135;19650180;0.00;;;;;;;;;
3136;19662720;0.00;;;;;;;;;
3137;19675264;0.00;;;;;;;;;
3138;19687812;0.00;;;;;;;;;
3139;19700364;0.00;;;;;;;;;
3140;19712920;1.00;;;;;;;;;
3141;19725480;0.00;;;;;;;;;
3142;19738044;0.00;;;;;;;;;
3143;19750612;0.00;;;;;;;;;
3144;19763184;0.00;;;;;;;;;
3145;19775760;0.00;;;;;;;;;
3146;19788340;0.00;;;;;;;;;
3147;19800924;1.00;;;;;;;;;
3148;19813512;0.00;;;;;;;;;
3149;19826104;0.00;;;;;;;;;
3150;19838700;0.00;;;;;;;;;
3151;19851300;0.00;;;;;;;;;
3152;19863904;0.00;;;;;;;;;
3153;19876512;0.00;;;;;;;;;
3154;19889124;0.00;;;;;;;;;
3155;19901740;0.00;;;;;;;;;
3156;19914360;0.00;;;;;;;;;
3157;19926984;0.00;;;;;;;;;
3158;19939612;0.00;;;;;;;;;
3159;19952244;0.00;;;;;;;;;
3160;19964880;0.00;;;;;;;;;
3161;19977520;0.00;;;;;;;;;
3162;19990164;0.00;;;;;;;;;
3163;20002812;0.00;;;;;;;;;
3164;20015464;0.00;;;;;;;;;
3165;20028120;0.00;;;;;;;;;
3166;20040780;0.00;;;;;;;;;
3167;20053444;0.00;;;;;;;;;
3168;20066112;0.00;;;;;;;;;
3169;20078784;0.00;;;;;;;;;
3170;20091460;0.00;;;;;;;;;
3171;20104140;0.00;;;;;;;;;
3172;20116824;0.00;;;;;;;;;
3173;20129512;0.00;;;;;;;;;
3174;20142204;1.00;;;;;;;;;
3175;20154900;0.00;;;;;;;;;
3176;20167600;0.00;;;;;;;;;
3177;20180304;0.00;;;;;;;;;
3178;20193012;0.00;;;;;;;;;
3179;20205724;0.00;;;;;;;;;
3180;20218440;0.00;;;;;;;;;
3181;20231160;0.00;;;;;;;;;
3182;20243884;0.00;;;;;;;;;
3183;20256612;0.00;;;;;;;;;
3184;20269344;0.00;;;;;;;;;
3185;20282080;0.00;;;;;;;;;
3186;20294820;0.00;;;;;;;;;
3187;20307564;0.00;;;;;;;;;
3188;20320312;0.00;;;;;;;;;
